date,state,fips,cases,deaths,population,cases_prop
2020-03-18,Texas,48,166,2,28995881,0.5724951071498742
2020-03-18,Utah,49,65,0,3205958,2.027475094807855
2020-03-18,Vermont,50,19,0,623989,3.0449254714426055
2020-03-18,Virgin Islands,78,3,0,104914,2.859484911451284
2020-03-18,Virginia,51,78,2,8535519,0.9138284385518912
2020-03-18,Washington,53,1026,68,7614893,13.473597068271346
2020-03-18,West Virginia,54,2,0,1792065,0.11160309475381752
2020-03-18,Wisconsin,55,106,0,5822434,1.820544466455094
2020-03-18,Wyoming,56,17,0,578759,2.9373193332630683
2020-03-19,Alabama,01,78,0,4903185,1.5908027129304727
2020-03-19,Alaska,02,12,0,731545,1.6403638873890192
2020-03-19,Arizona,04,47,0,7278717,0.6457181945664325
2020-03-19,Arkansas,05,62,0,3017825,2.054459751642325
2020-03-19,California,06,1067,19,39512223,2.7004301934619064
2020-03-19,Colorado,08,278,5,5758736,4.8274482455872265
2020-03-19,Connecticut,09,159,4,3565287,4.459669025242568
2020-03-19,Delaware,10,30,0,973764,3.0808286196655454
2020-03-19,District of Columbia,11,68,0,705749,9.635153574429436
2020-03-19,Florida,12,434,8,21477737,2.020697059471396
2020-03-19,Georgia,13,282,10,10617423,2.656011727139439
2020-03-19,Guam,66,12,0,165718,7.241217007205011
2020-03-19,Hawaii,15,26,0,1415872,1.836324187497175
2020-03-19,Idaho,16,23,0,1787147,1.2869674402833118
2020-03-19,Illinois,17,420,4,12671821,3.314440757962095
2020-03-19,Indiana,18,56,2,6732219,0.8318208305463622
2020-03-19,Iowa,19,44,0,3155070,1.3945807858462729
2020-03-19,Kansas,20,35,1,2913314,1.2013809702627318
2020-03-19,Kentucky,21,47,2,4467673,1.052001791536668
2020-03-19,Louisiana,22,392,10,4648794,8.432294483257378
2020-03-19,Maine,23,52,0,1344212,3.868437419097583
2020-03-19,Maryland,24,108,1,6045680,1.786399544798931
2020-03-19,Massachusetts,25,328,0,6949503,4.719761974345504
2020-03-19,Michigan,26,334,3,9986857,3.344395539056982
2020-03-19,Minnesota,27,89,0,5639632,1.5781171537433647
2020-03-19,Mississippi,28,50,1,2976149,1.6800234128062808
2020-03-19,Missouri,29,35,1,6137428,0.5702714557303157
2020-03-19,Montana,30,19,0,1068778,1.777731203299469
2020-03-19,Nebraska,31,47,0,1934408,2.429683913631457
2020-03-19,Nevada,32,99,1,3080156,3.2141229210468563
2020-03-19,New Hampshire,33,44,0,1359711,3.2359817637718606
2020-03-19,New Jersey,34,735,9,8882190,8.274986236502484
2020-03-19,New Mexico,35,35,0,2096829,1.6691871392469297
2020-03-19,New York,36,4152,30,19453561,21.343136097293446
2020-03-19,North Carolina,37,104,0,10488084,0.9916015165401039
2020-03-19,North Dakota,38,19,0,762062,2.4932354585322454
2020-03-19,Ohio,39,120,0,11689100,1.026597428373442
2020-03-19,Oklahoma,40,44,1,3956971,1.1119616494535847
2020-03-19,Oregon,41,87,3,4217737,2.062717518896982
2020-03-19,Pennsylvania,42,187,1,12801989,1.4607105192794652
2020-03-19,Puerto Rico,72,6,0,3193694,0.1878702217557474
2020-03-19,Rhode Island,44,44,0,1059361,4.153447219597474
2020-03-19,South Carolina,45,81,1,5148714,1.573208377859015
2020-03-19,South Dakota,46,14,1,884659,1.5825306700095743
2020-03-19,Tennessee,47,155,0,6833174,2.268345574106557
2020-03-19,Texas,48,248,4,28995881,0.855293895019089
2020-03-19,Utah,49,80,0,3205958,2.4953539628404364
2020-03-19,Vermont,50,22,2,623989,3.525703177459859
2020-03-19,Virgin Islands,78,3,0,104914,2.859484911451284
2020-03-19,Virginia,51,94,2,8535519,1.101280425947151
2020-03-19,Washington,53,1228,75,7614893,16.1262935670928
2020-03-19,West Virginia,54,5,0,1792065,0.27900773688454383
2020-03-19,Wisconsin,55,155,2,5822434,2.6621169084956566
2020-03-19,Wyoming,56,18,0,578759,3.1101028234550134
2020-03-20,Alabama,01,106,0,4903185,2.1618600970593604
2020-03-20,Alaska,02,14,0,731545,1.9137578686205223
2020-03-20,Arizona,04,70,1,7278717,0.9617079493542613
2020-03-20,Arkansas,05,100,0,3017825,3.3136447607134274
2020-03-20,California,06,1283,24,39512223,3.247096474425142
2020-03-20,Colorado,08,364,5,5758736,6.320831515804857
2020-03-20,Connecticut,09,194,4,3565287,5.441357175453197
2020-03-20,Delaware,10,39,0,973764,4.005077205565208
2020-03-20,District of Columbia,11,77,1,705749,10.910394488692155
2020-03-20,Florida,12,564,9,21477737,2.625974980511215
2020-03-20,Georgia,13,482,14,10617423,4.53970798752202
2020-03-20,Guam,66,14,0,165718,8.448086508405845
2020-03-20,Hawaii,15,37,0,1415872,2.6132305745152102
2020-03-20,Idaho,16,31,0,1787147,1.7346082890775074
2020-03-20,Illinois,17,583,5,12671821,4.6007594330759565
2020-03-20,Indiana,18,79,3,6732219,1.1734615288064751
2020-03-20,Iowa,19,45,0,3155070,1.4262758037064154
2020-03-20,Kansas,20,49,1,2913314,1.6819333583678244
2020-03-20,Kentucky,21,63,2,4467673,1.4101300609959593
2020-03-20,Louisiana,22,537,10,4648794,11.551383003850031
2020-03-20,Maine,23,57,0,1344212,4.240402555549274
2020-03-20,Maryland,24,150,2,6045680,2.481110478887404
2020-03-20,Massachusetts,25,413,1,6949503,5.942871022575284
2020-03-20,Michigan,26,548,4,9986857,5.48721184252463
2020-03-20,Minnesota,27,115,0,5639632,2.0391401424773816
2020-03-20,Mississippi,28,80,1,2976149,2.6880374604900497
2020-03-20,Missouri,29,73,3,6137428,1.1894233219518013
2020-03-20,Montana,30,19,0,1068778,1.777731203299469
2020-03-20,Nebraska,31,53,0,1934408,2.7398563281376007
2020-03-20,Nevada,32,165,2,3080156,5.356871535078094
2020-03-20,New Hampshire,33,55,0,1359711,4.044977204714826
2020-03-20,New Jersey,34,896,11,8882190,10.087602269260172
2020-03-20,New Mexico,35,43,0,2096829,2.0507156282176564
2020-03-20,New York,36,7102,57,19453561,36.50745485620859
2020-03-20,North Carolina,37,144,0,10488084,1.3729867152093749
2020-03-20,North Dakota,38,27,0,762062,3.5430188094931907
2020-03-20,Ohio,39,169,1,11689100,1.4457913782925973
2020-03-20,Oklahoma,40,49,1,3956971,1.238320927800583
2020-03-20,Oregon,41,114,3,4217737,2.7028712316581145
2020-03-20,Pennsylvania,42,269,1,12801989,2.1012359876266102
2020-03-20,Puerto Rico,72,14,0,3193694,0.43836385076341067
2020-03-20,Rhode Island,44,44,0,1059361,4.153447219597474
2020-03-20,South Carolina,45,126,3,5148714,2.447213032225134
2020-03-20,South Dakota,46,14,1,884659,1.5825306700095743
2020-03-20,Tennessee,47,237,0,6833174,3.4683735552468002
2020-03-20,Texas,48,377,5,28995881,1.3001846710572444
2020-03-20,Utah,49,112,0,3205958,3.493495547976611
2020-03-20,Vermont,50,29,2,623989,4.647517824833451
2020-03-20,Virgin Islands,78,6,0,104914,5.718969822902568
2020-03-20,Virginia,51,115,2,8535519,1.3473111594034295
2020-03-20,Washington,53,1404,83,7614893,18.43755388289763
2020-03-20,West Virginia,54,8,0,1792065,0.4464123790152701
2020-03-20,Wisconsin,55,216,3,5822434,3.7097887240971734
2020-03-20,Wyoming,56,22,0,578759,3.8012367842227937
2020-03-21,Alabama,01,131,0,4903185,2.671732761460153
2020-03-21,Alaska,02,21,0,731545,2.8706368029307834
2020-03-21,Arizona,04,104,1,7278717,1.4288232390406166
2020-03-21,Arkansas,05,118,0,3017825,3.910100817641845
2020-03-21,California,06,1544,28,39512223,3.907651563922384
2020-03-21,Colorado,08,475,6,5758736,8.248337829690405
2020-03-21,Connecticut,09,223,5,3565287,6.25475592848486
2020-03-21,Delaware,10,45,0,973764,4.621242929498318
2020-03-21,District of Columbia,11,98,1,705749,13.885956621971834
2020-03-21,Florida,12,764,11,21477737,3.5571717821109363
2020-03-21,Georgia,13,552,20,10617423,5.1990016786559226
2020-03-21,Guam,66,15,0,165718,9.051521259006265
2020-03-21,Hawaii,15,48,0,1415872,3.390136961533246
2020-03-21,Idaho,16,42,0,1787147,2.350114456169526
2020-03-21,Illinois,17,751,6,12671821,5.926535736260795
2020-03-21,Indiana,18,126,4,6732219,1.871596868729315
2020-03-21,Iowa,19,68,0,3155070,2.1552612144896943
2020-03-21,Kansas,20,57,2,2913314,1.956534722999306
2020-03-21,Kentucky,21,84,3,4467673,1.880173414661279
2020-03-21,Louisiana,22,763,16,4648794,16.41285890491168
2020-03-21,Maine,23,70,0,1344212,5.207511910323669
2020-03-21,Maryland,24,195,3,6045680,3.225443622553625
2020-03-21,Massachusetts,25,525,2,6949503,7.554497062595699
2020-03-21,Michigan,26,787,6,9986857,7.880357153406722
2020-03-21,Minnesota,27,138,1,5639632,2.4469681709728577
2020-03-21,Mississippi,28,140,1,2976149,4.704065555857587
2020-03-21,Missouri,29,93,3,6137428,1.5152927252262673
2020-03-21,Montana,30,29,0,1068778,2.713379205036032
2020-03-21,Nebraska,31,61,0,1934408,3.1534195474791256
2020-03-21,Nevada,32,165,2,3080156,5.356871535078094
2020-03-21,New Hampshire,33,65,0,1359711,4.780427605572067
2020-03-21,New Jersey,34,1336,16,8882190,15.041335526486149
2020-03-21,New Mexico,35,57,0,2096829,2.718390483916428
2020-03-21,New York,36,10356,80,19453561,53.23446951434752
2020-03-21,North Carolina,37,184,0,10488084,1.7543719138786456
2020-03-21,North Dakota,38,28,0,762062,3.674241728363309
2020-03-21,Ohio,39,247,3,11689100,2.1130797067353346
2020-03-21,Oklahoma,40,53,1,3956971,1.3394083504781813
2020-03-21,Oregon,41,137,4,4217737,3.248187357343523
2020-03-21,Pennsylvania,42,388,2,12801989,3.0307790453499064
2020-03-21,Puerto Rico,72,21,1,3193694,0.657545776145116
2020-03-21,Rhode Island,44,66,0,1059361,6.230170829396211
2020-03-21,South Carolina,45,172,3,5148714,3.340640012243834
2020-03-21,South Dakota,46,14,1,884659,1.5825306700095743
2020-03-21,Tennessee,47,312,2,6833174,4.565960123362877
2020-03-21,Texas,48,547,5,28995881,1.886474841030007
2020-03-21,Utah,49,138,0,3205958,4.304485585899752
2020-03-21,Vermont,50,49,2,623989,7.852702531615141
2020-03-21,Virgin Islands,78,6,0,104914,5.718969822902568
2020-03-21,Virginia,51,152,3,8535519,1.7807938802549674
2020-03-21,Washington,53,1655,95,7614893,21.733726265096568
2020-03-21,West Virginia,54,12,0,1792065,0.6696185685229051
2020-03-21,Wisconsin,55,281,4,5822434,4.826160330885674
2020-03-21,Wyoming,56,24,0,578759,4.146803764606684
2020-03-22,Alabama,01,157,0,4903185,3.2020003324369775
2020-03-22,Alaska,02,22,0,731545,3.007333793546535
2020-03-22,Arizona,04,153,2,7278717,2.1020188035885994
2020-03-22,Arkansas,05,165,0,3017825,5.467513855177156
2020-03-22,California,06,1851,35,39512223,4.6846263243655
2020-03-22,Colorado,08,591,7,5758736,10.262668752309533
2020-03-22,Connecticut,09,327,8,3565287,9.171772146253584
2020-03-22,Delaware,10,56,0,973764,5.750880090042351
2020-03-22,District of Columbia,11,116,2,705749,16.436438450497274
2020-03-22,Florida,12,1000,13,21477737,4.655984007998608
2020-03-22,Georgia,13,620,25,10617423,5.839458407186
2020-03-22,Guam,66,27,1,165718,16.292738266211273
2020-03-22,Hawaii,15,56,0,1415872,3.9551597884554535
2020-03-22,Idaho,16,47,0,1787147,2.6298899866658982
2020-03-22,Illinois,17,1047,9,12671821,8.262427318062652
2020-03-22,Indiana,18,201,6,6732219,2.9856426239253357
2020-03-22,Iowa,19,90,0,3155070,2.8525516074128308
2020-03-22,Kansas,20,66,2,2913314,2.2654612582097227
2020-03-22,Kentucky,21,103,3,4467673,2.3054507346441873
2020-03-22,Louisiana,22,837,20,4648794,18.004669598179657
2020-03-22,Maine,23,89,0,1344212,6.620979428840093
2020-03-22,Maryland,24,245,3,6045680,4.052480448849426
2020-03-22,Massachusetts,25,646,5,6949503,9.295628766546328
2020-03-22,Michigan,26,1033,9,9986857,10.34359458636486
2020-03-22,Minnesota,27,171,1,5639632,3.032112733596802
2020-03-22,Mississippi,28,207,1,2976149,6.955296929018002
2020-03-22,Missouri,29,130,3,6137428,2.1181511212840296
2020-03-22,Montana,30,34,0,1068778,3.181203205904313
2020-03-22,Nebraska,31,62,0,1934408,3.205114949896816
2020-03-22,Nevada,32,190,2,3080156,6.168518737362653
2020-03-22,New Hampshire,33,78,0,1359711,5.73651312668648
2020-03-22,New Jersey,34,1914,20,8882190,21.548739668933
2020-03-22,New Mexico,35,65,0,2096829,3.099918972887155
2020-03-22,New York,36,15168,122,19453561,77.97030065600842
2020-03-22,North Carolina,37,269,0,10488084,2.5648154610508462
2020-03-22,North Dakota,38,30,0,762062,3.936687566103545
2020-03-22,Ohio,39,351,3,11689100,3.002797477992318
2020-03-22,Oklahoma,40,67,2,3956971,1.6932143298497766
2020-03-22,Oregon,41,161,5,4217737,3.817212879797863
2020-03-22,Pennsylvania,42,504,3,12801989,3.936888244475136
2020-03-22,Puerto Rico,72,23,1,3193694,0.7201691833970318
2020-03-22,Rhode Island,44,83,0,1059361,7.834911800604327
2020-03-22,South Carolina,45,194,3,5148714,3.7679311766006034
2020-03-22,South Dakota,46,21,1,884659,2.3737960050143614
2020-03-22,Tennessee,47,424,2,6833174,6.20502273174955
2020-03-22,Texas,48,632,7,28995881,2.179619926016388
2020-03-22,Utah,49,182,1,3205958,5.676930265461993
2020-03-22,Vermont,50,52,2,623989,8.333480237632394
2020-03-22,Virgin Islands,78,17,0,104914,16.203747831557273
2020-03-22,Virginia,51,219,6,8535519,2.5657490774726175
2020-03-22,Washington,53,1844,97,7614893,24.21570467240971
2020-03-22,West Virginia,54,16,0,1792065,0.8928247580305402
2020-03-22,Wisconsin,55,382,4,5822434,6.560830058357038
2020-03-22,Wyoming,56,26,0,578759,4.492370744990575
2020-03-23,Alabama,01,196,0,4903185,3.9974016889022135
2020-03-23,Alaska,02,36,0,731545,4.921091662167057
2020-03-23,Arizona,04,234,2,7278717,3.2148522878413877
2020-03-23,Arkansas,05,201,0,3017825,6.66042596903399
2020-03-23,California,06,2240,39,39512223,5.669131802581697
2020-03-23,Colorado,08,721,10,5758736,12.520108579382699
2020-03-23,Connecticut,09,415,10,3565287,11.640016638211735
2020-03-23,Delaware,10,87,0,973764,8.93440299703008
2020-03-23,District of Columbia,11,138,2,705749,19.553694018695033
2020-03-23,Florida,12,1222,18,21477737,5.689612457774299
2020-03-23,Georgia,13,800,25,10617423,7.534785041530323
2020-03-23,Guam,66,29,1,165718,17.499607767412108
2020-03-23,Hawaii,15,77,0,1415872,5.438344709126249
2020-03-23,Idaho,16,50,0,1787147,2.7977553049637214
2020-03-23,Illinois,17,1285,12,12671821,10.140610414241173
2020-03-23,Indiana,18,259,7,6732219,3.8471713412769253
2020-03-23,Iowa,19,105,0,3155070,3.327976875314969
2020-03-23,Kansas,20,82,2,2913314,2.8146639874726858
2020-03-23,Kentucky,21,124,3,4467673,2.775494088309507
2020-03-23,Louisiana,22,1172,34,4648794,25.210839628514403
2020-03-23,Maine,23,107,0,1344212,7.960053920066181
2020-03-23,Maryland,24,290,3,6045680,4.796813592515647
2020-03-23,Massachusetts,25,777,5,6949503,11.180655652641635
2020-03-23,Michigan,26,1324,16,9986857,13.257424232668996
2020-03-23,Minnesota,27,235,1,5639632,4.166938552018997
2020-03-23,Mississippi,28,249,1,2976149,8.366516595775279
2020-03-23,Missouri,29,183,4,6137428,2.981705039961365
2020-03-23,Montana,30,45,0,1068778,4.2104160078145325
2020-03-23,Nebraska,31,73,0,1934408,3.7737643764914126
2020-03-23,Nevada,32,265,4,3080156,8.603460344216332
2020-03-23,New Hampshire,33,101,1,1359711,7.428049048658134
2020-03-23,New Jersey,34,2844,27,8882190,32.01913041716063
2020-03-23,New Mexico,35,83,0,2096829,3.95835807307129
2020-03-23,New York,36,20875,159,19453561,107.30683189571309
2020-03-23,North Carolina,37,303,0,10488084,2.888992879919726
2020-03-23,North Dakota,38,32,0,762062,4.199133403843782
2020-03-23,Ohio,39,444,6,11689100,3.7984104849817353
2020-03-23,Oklahoma,40,81,2,3956971,2.0470203092213715
2020-03-23,Oregon,41,191,5,4217737,4.528494782865788
2020-03-23,Pennsylvania,42,644,6,12801989,5.030468312384896
2020-03-23,Puerto Rico,72,31,2,3193694,0.970662812404695
2020-03-23,Rhode Island,44,106,0,1059361,10.006031938121188
2020-03-23,South Carolina,45,299,5,5148714,5.807275370121549
2020-03-23,South Dakota,46,28,1,884659,3.1650613400191485
2020-03-23,Tennessee,47,522,2,6833174,7.639202514087889
2020-03-23,Texas,48,728,7,28995881,2.510701433765713
2020-03-23,Utah,49,257,1,3205958,8.016324605624902
2020-03-23,Vermont,50,75,2,623989,12.019442650431337
2020-03-23,Virgin Islands,78,17,0,104914,16.203747831557273
2020-03-23,Virginia,51,254,6,8535519,2.975800299899748
2020-03-23,Washington,53,2101,110,7614893,27.590670019920175
2020-03-23,West Virginia,54,16,0,1792065,0.8928247580305402
2020-03-23,Wisconsin,55,418,5,5822434,7.179128179039901
2020-03-23,Wyoming,56,28,0,578759,4.837937725374465
2020-03-24,Alabama,01,242,0,4903185,4.9355673913996725
2020-03-24,Alaska,02,42,0,731545,5.741273605861567
2020-03-24,Arizona,04,326,6,7278717,4.478811306992703
2020-03-24,Arkansas,05,232,2,3017825,7.687655844855152
2020-03-24,California,06,2644,52,39512223,6.691600216975897
2020-03-24,Colorado,08,912,11,5758736,15.836808633005578
2020-03-24,Connecticut,09,618,12,3565287,17.33380790943338
2020-03-24,Delaware,10,104,0,973764,10.680205881507224
2020-03-24,District of Columbia,11,183,2,705749,25.929898590008627
2020-03-24,Florida,12,1467,19,21477737,6.830328539733958
2020-03-24,Georgia,13,1097,38,10617423,10.332073988198454
2020-03-24,Guam,66,32,1,165718,19.309912019213364
2020-03-24,Hawaii,15,90,0,1415872,6.3565068028748355
2020-03-24,Idaho,16,73,0,1787147,4.084722745247033
2020-03-24,Illinois,17,1535,16,12671821,12.11349181779004
2020-03-24,Indiana,18,366,12,6732219,5.436543285356581
2020-03-24,Iowa,19,124,1,3155070,3.9301822146576777
2020-03-24,Kansas,20,99,3,2913314,3.3981918873145838
2020-03-24,Kentucky,21,157,3,4467673,3.5141336440692954
2020-03-24,Louisiana,22,1388,46,4648794,29.857205976431736
2020-03-24,Maine,23,118,0,1344212,8.7783772202599
2020-03-24,Maryland,24,349,4,6045680,5.772717047544693
2020-03-24,Massachusetts,25,1159,11,6949503,16.67745161056841
2020-03-24,Michigan,26,1791,24,9986857,17.933570091170825
2020-03-24,Minnesota,27,262,1,5639632,4.645693194165861
2020-03-24,Mississippi,28,320,1,2976149,10.752149841960199
2020-03-24,Missouri,29,255,5,6137428,4.154834891749442
2020-03-24,Montana,30,51,0,1068778,4.77180480885647
2020-03-24,Nebraska,31,77,0,1934408,3.980545986162175
2020-03-24,Nevada,32,315,6,3080156,10.226754748785451
2020-03-24,New Hampshire,33,108,1,1359711,7.942864329258203
2020-03-24,New Jersey,34,3675,44,8882190,41.37493118251242
2020-03-24,New Mexico,35,100,0,2096829,4.769106112134085
2020-03-24,New York,36,25665,218,19453561,131.92957320256173
2020-03-24,North Carolina,37,399,0,10488084,3.804317356725976
2020-03-24,North Dakota,38,36,0,762062,4.724025079324255
2020-03-24,Ohio,39,564,8,11689100,4.825007913355177
2020-03-24,Oklahoma,40,106,3,3956971,2.6788167009563626
2020-03-24,Oregon,41,209,8,4217737,4.955263924706543
2020-03-24,Pennsylvania,42,851,7,12801989,6.64740455565147
2020-03-24,Puerto Rico,72,39,2,3193694,1.2211564414123584
2020-03-24,Rhode Island,44,124,0,1059361,11.705169437047427
2020-03-24,South Carolina,45,342,7,5148714,6.642435373182507
2020-03-24,South Dakota,46,30,1,884659,3.3911371500205165
2020-03-24,Tennessee,47,679,2,6833174,9.936817063344208
2020-03-24,Texas,48,857,11,28995881,2.9555922098038683
2020-03-24,Utah,49,298,1,3205958,9.295193511580626
2020-03-24,Vermont,50,95,7,623989,15.224627357213029
2020-03-24,Virgin Islands,78,17,0,104914,16.203747831557273
2020-03-24,Virginia,51,290,7,8535519,3.3975672715390823
2020-03-24,Washington,53,2469,123,7614893,32.42330522569391
2020-03-24,West Virginia,54,39,0,1792065,2.1762603476994418
2020-03-24,Wisconsin,55,481,5,5822434,8.26114989023491
2020-03-24,Wyoming,56,37,0,578759,6.392989137101971
2020-03-25,Alabama,01,386,1,4903185,7.8724339383482365
2020-03-25,Alaska,02,59,0,731545,8.065122446329344
2020-03-25,Arizona,04,402,6,7278717,5.522951366291615
2020-03-25,Arkansas,05,308,2,3017825,10.206025862997357
2020-03-25,California,06,3183,67,39512223,8.055735056972116
2020-03-25,Colorado,08,1086,19,5758736,18.858305016934274
2020-03-25,Connecticut,09,875,19,3565287,24.542203755265703
2020-03-25,Delaware,10,119,0,973764,12.220620191339995
2020-03-25,District of Columbia,11,231,3,705749,32.731183466076466
2020-03-25,Florida,12,1965,23,21477737,9.149008575717264
2020-03-25,Georgia,13,1387,47,10617423,13.063433565753195
2020-03-25,Guam,66,32,1,165718,19.309912019213364
2020-03-25,Hawaii,15,95,0,1415872,6.709646069701217
2020-03-25,Idaho,16,123,0,1787147,6.882478050210755
2020-03-25,Illinois,17,1875,21,12671821,14.796610526616497
2020-03-25,Indiana,18,479,14,6732219,7.1150388898519195
2020-03-25,Iowa,19,145,1,3155070,4.595777589720672
2020-03-25,Kansas,20,132,3,2913314,4.530922516419445
2020-03-25,Kentucky,21,198,5,4467673,4.431837334558729
2020-03-25,Louisiana,22,1795,65,4648794,38.6121647894056
2020-03-25,Maine,23,142,0,1344212,10.563809875228015
2020-03-25,Maryland,24,423,4,6045680,6.996731550462479
2020-03-25,Massachusetts,25,1838,15,6949503,26.447934478192177
2020-03-25,Michigan,26,2294,43,9986857,22.970189720349456
2020-03-25,Minnesota,27,287,1,5639632,5.08898452948703
2020-03-25,Mississippi,28,377,5,2976149,12.66737653255936
2020-03-25,Missouri,29,377,8,6137428,6.142638251723685
2020-03-25,Montana,30,65,0,1068778,6.0817120112876575
2020-03-25,Nebraska,31,84,0,1934408,4.342413803086009
2020-03-25,Nevada,32,405,10,3080156,13.148684677009866
2020-03-25,New Hampshire,33,137,1,1359711,10.075670491744201
2020-03-25,New Jersey,34,4402,62,8882190,49.559849541610795
2020-03-25,New Mexico,35,112,1,2096829,5.341398845590175
2020-03-25,New York,36,33066,325,19453561,169.97402172280954
2020-03-25,North Carolina,37,563,1,10488084,5.367996671269986
2020-03-25,North Dakota,38,45,0,762062,5.905031349155318
2020-03-25,Ohio,39,706,11,11689100,6.03981487026375
2020-03-25,Oklahoma,40,164,5,3956971,4.144584329781543
2020-03-25,Oregon,41,266,10,4217737,6.3066995405355994
2020-03-25,Pennsylvania,42,1151,11,12801989,8.990790415458097
2020-03-25,Puerto Rico,72,51,2,3193694,1.5968968849238532
2020-03-25,Rhode Island,44,132,0,1059361,12.460341658792421
2020-03-25,South Carolina,45,424,7,5148714,8.235066076694102
2020-03-25,South Dakota,46,41,1,884659,4.634554105028039
2020-03-25,Tennessee,47,784,3,6833174,11.473438258706715
2020-03-25,Texas,48,1119,12,28995881,3.859168824703067
2020-03-25,Utah,49,346,1,3205958,10.792405889284888
2020-03-25,Vermont,50,123,8,623989,19.711885946707394
2020-03-25,Virgin Islands,78,17,0,104914,16.203747831557273
2020-03-25,Virginia,51,391,9,8535519,4.58085794197166
2020-03-25,Washington,53,2585,130,7614893,33.94663588838346
2020-03-25,West Virginia,54,52,0,1792065,2.9016804635992552
2020-03-25,Wisconsin,55,623,7,5822434,10.699992477372865
2020-03-25,Wyoming,56,49,0,578759,8.466391019405314
2020-03-26,Alabama,01,538,3,4903185,10.972459737905055
2020-03-26,Alaska,02,69,0,731545,9.43209235248686
2020-03-26,Arizona,04,508,8,7278717,6.979251975313781
2020-03-26,Arkansas,05,351,3,3017825,11.630893110104132
2020-03-26,California,06,4060,82,39512223,10.275301392179326
2020-03-26,Colorado,08,1432,24,5758736,24.86656794129823
2020-03-26,Connecticut,09,1012,21,3565287,28.384811657518735
2020-03-26,Delaware,10,143,1,973764,14.685283087072433
2020-03-26,District of Columbia,11,267,3,705749,37.83214712312734
2020-03-26,Florida,12,2477,29,21477737,11.532872387812553
2020-03-26,Georgia,13,1643,56,10617423,15.474564779042899
2020-03-26,Guam,66,49,1,165718,29.568302779420463
2020-03-26,Hawaii,15,106,0,1415872,7.4865524567192505
2020-03-26,Idaho,16,189,3,1787147,10.575515052762867
2020-03-26,Illinois,17,2538,26,12671821,20.02869200882809
2020-03-26,Indiana,18,656,18,6732219,9.744186872114529
2020-03-26,Iowa,19,179,1,3155070,5.673408196965519
2020-03-26,Kansas,20,171,3,2913314,5.869604168997918
2020-03-26,Kentucky,21,248,5,4467673,5.550988176619014
2020-03-26,Louisiana,22,2305,83,4648794,49.58275199976596
2020-03-26,Maine,23,155,0,1344212,11.53091923000241
2020-03-26,Maryland,24,581,4,6045680,9.610167921557212
2020-03-26,Massachusetts,25,2417,25,6949503,34.77946552436915
2020-03-26,Michigan,26,2878,63,9986857,28.817875333550887
2020-03-26,Minnesota,27,346,2,5639632,6.135152080844992
2020-03-26,Mississippi,28,487,6,2976149,16.363428040733176
2020-03-26,Missouri,29,507,8,6137428,8.260789373007716
2020-03-26,Montana,30,90,0,1068778,8.420832015629065
2020-03-26,Nebraska,31,92,0,1934408,4.755977022427533
2020-03-26,Nevada,32,535,10,3080156,17.369250128889576
2020-03-26,New Hampshire,33,158,1,1359711,11.620116333544408
2020-03-26,New Jersey,34,6876,81,8882190,77.4133406288314
2020-03-26,New Mexico,35,136,1,2096829,6.485984312502354
2020-03-26,New York,36,38987,432,19453561,200.4106086284151
2020-03-26,North Carolina,37,638,2,10488084,6.0830939187748685
2020-03-26,North Dakota,38,58,0,762062,7.610929294466855
2020-03-26,Ohio,39,867,15,11689100,7.417166419998118
2020-03-26,Oklahoma,40,248,7,3956971,6.2674202060111135
2020-03-26,Oregon,41,316,11,4217737,7.492169378982142
2020-03-26,Pennsylvania,42,1690,16,12801989,13.201073676910674
2020-03-26,Puerto Rico,72,64,2,3193694,2.003949032061306
2020-03-26,Rhode Island,44,165,0,1059361,15.575427073490529
2020-03-26,South Carolina,45,456,9,5148714,8.856580497576676
2020-03-26,South Dakota,46,46,1,884659,5.199743630031459
2020-03-26,Tennessee,47,981,3,6833174,14.356432310958276
2020-03-26,Texas,48,1543,21,28995881,5.321445483929252
2020-03-26,Utah,49,402,1,3205958,12.539153663273193
2020-03-26,Vermont,50,158,9,623989,25.320959183575354
2020-03-26,Virgin Islands,78,17,0,104914,16.203747831557273
2020-03-26,Virginia,51,604,14,8535519,7.076312524171056
2020-03-26,Washington,53,3208,151,7614893,42.12797211989715
2020-03-26,West Virginia,54,76,0,1792065,4.240917600645066
2020-03-26,Wisconsin,55,754,10,5822434,12.949910638746612
2020-03-26,Wyoming,56,56,0,578759,9.67587545074893
2020-03-27,Alabama,01,639,4,4903185,13.032345302084257
2020-03-27,Alaska,02,85,1,731545,11.619244202338885
2020-03-27,Arizona,04,665,15,7278717,9.136225518865482
2020-03-27,Arkansas,05,386,3,3017825,12.790668776353831
2020-03-27,California,06,4914,102,39512223,12.4366578919136
2020-03-27,Colorado,08,1735,31,5758736,30.128139230553373
2020-03-27,Connecticut,09,1291,27,3565287,36.2102686263406
2020-03-27,Delaware,10,165,2,973764,16.9445574081605
2020-03-27,District of Columbia,11,304,4,705749,43.0748042150963
2020-03-27,Florida,12,3198,46,21477737,14.88983685757955
2020-03-27,Georgia,13,2198,64,10617423,20.70182190160456
2020-03-27,Hawaii,15,120,0,1415872,8.475342403833114
2020-03-27,Idaho,16,231,4,1787147,12.925629508932394
2020-03-27,Illinois,17,3029,37,12671821,23.903431085398065
